lap,t_s,lat,lon,alt_m,speed_ms,g_lat,g_long,throttle,brake,tire_temp_C,ers_battery_MJ
1,2.71,34.8416446,136.5375158,39.51,76.816,-0.024,9.752,1,0.0,81.7,3.668
1,2.72,34.8416543,136.5374975,40.32,77.257,0.0415,8.9162,1,0.0,81.59,3.664
1,2.73,34.8416503,136.5374947,40.32,77.214,0.0415,8.9162,1,0.0,81.59,3.664
1,2.74,34.8416577,136.5374717,43.0,77.303,0.0792,4.1513,1,0.0,81.47,3.66
1,2.75,34.8416555,136.5374701,43.0,77.348,0.0792,4.1513,1,0.0,81.47,3.66
1,2.7600000000000002,34.8416559,136.5374757,43.0,77.382,0.0792,4.1513,1,0.0,81.47,3.66
1,2.77,34.8416653,136.537458,43.0,77.481,0.3308,-1.3139,0,0.035,81.38,3.656
1,2.7800000000000002,34.8416693,136.5374595,43.0,77.54,0.3308,-1.3139,0,0.035,81.38,3.656
1,2.79,34.8416763,136.537441,43.0,77.356,0.4313,-1.2646,0,0.033,81.3,3.652
1,2.8000000000000003,34.841674,136.5374369,43.0,77.341,0.4313,-1.2646,0,0.033,81.3,3.652
1,2.81,34.8416752,136.5374407,43.0,77.348,0.4313,-1.2646,0,0.033,81.3,3.652
1,2.82,34.8416867,136.5374173,43.0,77.111,0.1354,3.6802,1,0.0,81.2,3.648
1,2.83,34.8416812,136.5374172,43.0,77.102,0.1354,3.6802,1,0.0,81.2,3.648
1,2.84,34.8416781,136.5374184,43.0,77.08,0.1354,3.6802,1,0.0,81.2,3.648
1,2.85,34.8416894,136.5374027,43.0,77.515,0.1491,10.0718,1,0.0,81.09,3.644
1,2.86,34.8416935,136.5374018,43.0,77.529,0.1491,10.0718,1,0.0,81.09,3.644
1,2.87,34.8417087,136.5373799,43.0,77.855,-0.0726,11.9813,1,0.0,80.98,3.64
1,2.88,34.8417079,136.5373792,43.0,77.83,-0.0726,11.9813,1,0.0,80.98,3.64
1,2.89,34.8417078,136.5373788,43.0,77.885,-0.0726,11.9813,1,0.0,80.98,3.64
1,2.9,34.841717,136.5373608,43.0,78.171,0.1683,9.4972,1,0.0,80.88,3.636
1,2.91,34.8417188,136.5373651,43.0,78.171,0.1683,9.4972,1,0.0,80.88,3.636
1,2.92,34.8417335,136.5373457,43.0,78.432,0.4334,8.9251,1,0.0,80.8,3.632
1,2.93,34.8417363,136.537348,43.0,78.478,0.4334,8.9251,1,0.0,80.8,3.632
1,2.94,34.8417358,136.5373497,43.0,78.508,0.4334,8.9251,1,0.0,80.8,3.632
1,2.95,34.8417439,136.5373355,43.0,78.643,0.3381,11.089,1,0.0,80.71,3.628
1,2.96,34.8417438,136.5373358,43.0,78.602,0.3381,11.089,1,0.0,80.71,3.628
1,2.97,34.8417578,136.5373214,43.0,78.976,0.2984,14.8197,1,0.0,80.62,3.624
1,2.98,34.8417565,136.5373213,43.0,78.97,0.2984,14.8197,1,0.0,80.62,3.624
1,2.99,34.8417522,136.5373229,43.0,78.881,0.2984,14.8197,1,0.0,80.62,3.624
1,3.0,34.8417621,136.5373012,43.0,79.378,-0.1163,14.6954,1,0.0,80.51,3.62
1,3.0100000000000002,34.8417617,136.5372946,43.0,79.486,-0.1163,14.6954,1,0.0,80.51,3.62
1,3.02,34.8417579,136.5372969,43.0,79.464,-0.1163,14.6954,1,0.0,80.51,3.62
1,3.0300000000000002,34.8417705,136.5372823,43.0,79.906,0.1023,13.5229,1,0.0,80.41,3.616
1,3.04,34.8417721,136.5372844,43.0,79.977,0.1023,13.5229,1,0.0,80.41,3.616
1,3.0500000000000003,34.841788,136.5372665,43.0,80.072,0.3988,12.6933,1,0.0,80.33,3.612
1,3.06,34.8417849,136.5372713,43.0,79.998,0.3988,12.6933,1,0.0,80.33,3.612
1,3.0700000000000003,34.8417868,136.5372702,43.0,80.032,0.3988,12.6933,1,0.0,80.33,3.612
1,3.08,34.8417998,136.5372542,43.0,80.602,0.3982,12.5703,1,0.0,80.24,3.608
1,3.09,34.8418008,136.537256,43.0,80.556,0.3982,12.5703,1,0.0,80.24,3.608
1,3.1,34.8418098,136.5372439,43.0,80.616,0.3327,11.3457,1,0.0,80.16,3.604
1,3.11,34.8418074,136.5372426,43.0,80.552,0.3327,11.3457,1,0.0,80.16,3.604
1,3.12,34.8418078,136.5372404,43.0,80.466,0.3327,11.3457,1,0.0,80.16,3.604
1,3.13,34.8418191,136.5372188,43.0,80.808,0.1187,8.239,1,0.0,80.05,3.6
1,3.14,34.8418179,136.5372233,43.0,80.82,0.1187,8.239,1,0.0,80.05,3.6
1,3.15,34.8418329,136.5372077,43.0,80.963,0.1876,4.4906,1,0.0,79.96,3.596
1,3.16,34.8418319,136.5372087,43.0,81.066,0.1876,4.4906,1,0.0,79.96,3.596
1,3.17,34.8418277,136.5372169,43.0,81.081,0.1876,4.4906,1,0.0,79.96,3.596
1,3.18,34.8418396,136.5372002,43.0,81.22,0.1119,1.907,1,0.0,79.85,3.592
1,3.19,34.8418412,136.5371955,43.0,81.194,0.1119,1.907,1,0.0,79.85,3.592
1,3.2,34.8418537,136.5371774,43.0,80.98,-0.0876,10.0428,1,0.0,79.75,3.588
1,3.21,34.8418546,136.5371742,43.0,80.961,-0.0876,10.0428,1,0.0,79.75,3.588
1,3.22,34.8418703,136.5371568,43.0,81.347,-0.0482,17.874,1,0.0,79.64,3.584
1,3.23,34.8418676,136.5371556,43.0,81.36,-0.0482,17.874,1,0.0,79.64,3.584
1,3.24,34.8418667,136.537154,43.0,81.39,-0.0482,17.874,1,0.0,79.64,3.584
1,3.25,34.8418819,136.5371337,43.0,82.523,-0.1063,16.702,1,0.0,79.54,3.58
1,3.2600000000000002,34.8418773,136.5371386,43.0,82.53,-0.1063,16.702,1,0.0,79.54,3.58
1,3.27,34.8418898,136.5371237,43.0,82.338,0.022,5.7354,1,0.0,79.43,3.576
1,3.2800000000000002,34.8418928,136.537123,43.0,82.314,0.022,5.7354,1,0.0,79.43,3.576
1,3.29,34.8418955,136.5371251,43.0,82.286,0.022,5.7354,1,0.0,79.43,3.576
1,3.3000000000000003,34.841909,136.5371104,43.0,82.382,0.2449,-3.646,0,0.096,79.34,3.572
1,3.31,34.8419101,136.5371108,43.0,82.333,0.2449,-3.646,0,0.096,79.34,3.572
1,3.3200000000000003,34.8419192,136.537096,43.0,82.2,-0.0572,0.2434,0,0.0,79.23,3.568
1,3.33,34.841922,136.5370959,43.0,82.252,-0.0572,0.2434,0,0.0,79.23,3.568
1,3.34,34.8419188,136.5370972,43.0,82.224,-0.0572,0.2434,0,0.0,79.23,3.568
1,3.35,34.8419287,136.5370832,43.0,82.044,0.0848,3.7237,1,0.0,79.13,3.564
1,3.36,34.8419296,136.5370829,43.0,82.025,0.0848,3.7237,1,0.0,79.13,3.564
1,3.37,34.841941,136.5370658,43.0,82.698,-0.2338,3.0869,1,0.0,79.04,3.56
1,3.38,34.8419415,136.5370694,43.0,82.627,-0.2338,3.0869,1,0.0,79.04,3.56
1,3.39,34.8419425,136.5370671,43.0,82.667,-0.2338,3.0869,1,0.0,79.04,3.56
1,3.4,34.8419594,136.5370524,43.0,82.373,0.4546,-5.4645,0,0.144,78.96,3.556
1,3.41,34.8419599,136.5370527,43.0,82.445,0.4546,-5.4645,0,0.144,78.96,3.556
1,3.42,34.8419711,136.5370351,43.0,82.261,1.2069,-14.0114,0,0.369,78.95,3.552
1,3.43,34.8419723,136.5370324,43.0,82.287,1.2069,-14.0114,0,0.369,78.95,3.552
1,3.44,34.8419826,136.5370156,43.0,81.707,0.4598,-17.0901,0,0.45,78.87,3.548
1,3.45,34.8419844,136.5370141,43.0,81.709,0.4598,-17.0901,0,0.45,78.87,3.548
1,3.46,34.8419842,136.5370101,43.0,81.652,0.4598,-17.0901,0,0.45,78.87,3.548
1,3.47,34.841998,136.536994,43.0,81.401,0.6074,-13.7921,0,0.363,78.81,3.544
1,3.48,34.8419936,136.5369952,43.0,81.344,0.6074,-13.7921,0,0.363,78.81,3.544
1,3.49,34.8420013,136.5369836,43.0,80.643,-0.1914,2.356,1,0.0,78.72,3.54
1,3.5,34.8419984,136.5369851,43.0,80.656,-0.1914,2.356,1,0.0,78.72,3.54
1,3.5100000000000002,34.8420032,136.5369779,43.0,80.641,-0.1914,2.356,1,0.0,78.72,3.54
1,3.52,34.8420142,136.5369656,43.0,80.956,1.0531,15.7587,1,0.0,78.7,3.536
1,3.5300000000000002,34.8420165,136.5369644,43.0,81.025,1.0531,15.7587,1,0.0,78.7,3.536
1,3.54,34.8420289,136.5369516,43.0,82.29,2.2242,12.6877,1,0.0,78.76,3.532
1,3.5500000000000003,34.8420288,136.5369519,43.0,82.369,2.2242,12.6877,1,0.0,78.76,3.532
1,3.56,34.8420291,136.5369516,43.0,82.403,2.2242,12.6877,1,0.0,78.76,3.532
1,3.5700000000000003,34.8420464,136.5369366,43.0,82.308,0.8927,0.995,1,0.0,78.73,3.528
1,3.58,34.8420477,136.5369369,43.0,82.292,0.8927,0.995,1,0.0,78.73,3.528
1,3.59,34.8420619,136.5369263,43.0,81.651,1.0503,-5.1939,0,0.137,78.7,3.524
1,3.6,34.8420646,136.5369262,43.0,81.609,1.0503,-5.1939,0,0.137,78.7,3.524
1,3.61,34.8420627,136.536929,43.0,81.637,1.0503,-5.1939,0,0.137,78.7,3.524
1,3.62,34.842078,136.5369162,43.0,82.084,-0.2117,2.1864,1,0.0,78.61,3.52
1,3.63,34.8420795,136.5369174,43.0,82.1,-0.2117,2.1864,1,0.0,78.61,3.52
1,3.64,34.8420943,136.5368973,43.0,81.894,1.6102,7.0952,1,0.0,78.63,3.516
1,3.65,34.8420932,136.5369002,43.0,81.883,1.6102,7.0952,1,0.0,78.63,3.516
1,3.66,34.842105,136.5368839,43.0,82.42,3.1845,3.949,1,0.0,78.78,3.512
1,3.67,34.8421025,136.5368855,43.0,82.379,3.1845,3.949,1,0.0,78.78,3.512
1,3.68,34.8421004,136.5368824,43.0,82.361,3.1845,3.949,1,0.0,78.78,3.512
1,3.69,34.8421119,136.5368646,43.0,82.213,1.4616,0.0946,0,0.0,78.78,3.512
1,3.7,34.8421129,136.5368702,43.0,82.194,1.4616,0.0946,0,0.0,78.78,3.512
1,3.71,34.8421262,136.5368531,43.0,81.97,1.5657,-1.0534,0,0.028,78.8,3.508
1,3.72,34.8421272,136.5368562,43.0,81.994,1.5657,-1.0534,0,0.028,78.8,3.508
1,3.73,34.8421283,136.5368562,43.0,82.008,1.5657,-1.0534,0,0.028,78.8,3.508
1,3.74,34.8421398,136.5368408,43.0,81.971,-0.5087,3.0439,1,0.0,78.74,3.504
1,3.75,34.8421375,136.5368404,43.0,81.97,-0.5087,3.0439,1,0.0,78.74,3.504
1,3.7600000000000002,34.8421509,136.5368223,43.0,82.422,1.8187,3.2457,1,0.0,78.77,3.5
1,3.77,34.8421496,136.5368225,43.0,82.431,1.8187,3.2457,1,0.0,78.77,3.5
1,3.7800000000000002,34.8421481,136.5368197,43.0,82.434,1.8187,3.2457,1,0.0,78.77,3.5
1,3.79,34.8421663,136.5368049,43.0,82.424,4.0275,-0.3168,0,0.008,78.98,3.496
1,3.8000000000000003,34.8421631,136.536808,43.0,82.452,4.0275,-0.3168,0,0.008,78.98,3.496
1,3.81,34.8421822,136.5367951,43.0,82.247,2.0875,-5.8033,0,0.153,79.04,3.496
1,3.8200000000000003,34.8421828,136.5367912,43.0,82.204,2.0875,-5.8033,0,0.153,79.04,3.496
1,3.83,34.8421986,136.5367795,43.0,82.152,2.1611,-5.9884,0,0.158,79.11,3.496
1,3.84,34.8422003,136.5367797,43.0,82.158,2.1611,-5.9884,0,0.158,79.11,3.496
1,3.85,34.8422012,136.5367785,43.0,82.105,2.1611,-5.9884,0,0.158,79.11,3.496
1,3.86,34.8422185,136.5367671,43.0,81.609,-0.4414,-7.6883,0,0.202,79.04,3.492
1,3.87,34.8422152,136.5367667,43.0,81.627,-0.4414,-7.6883,0,0.202,79.04,3.492
1,3.88,34.8422274,136.5367486,43.0,81.851,2.3969,-10.854,0,0.286,79.12,3.488
1,3.89,34.842225,136.5367541,43.0,81.856,2.3969,-10.854,0,0.286,79.12,3.488
1,3.9,34.842221,136.536754,43.0,81.852,2.3969,-10.854,0,0.286,79.12,3.488
1,3.91,34.8422329,136.5367387,43.0,81.259,4.7428,-8.6224,0,0.227,79.4,3.488
1,3.92,34.8422375,136.5367375,43.0,81.327,4.7428,-8.6224,0,0.227,79.4,3.488
1,3.93,34.842251,136.536727,43.0,81.088,2.6813,-1.6035,0,0.042,79.52,3.488
1,3.94,34.8422554,136.5367253,43.0,81.131,2.6813,-1.6035,0,0.042,79.52,3.488
1,3.95,34.8422596,136.536721,43.0,81.198,2.6813,-1.6035,0,0.042,79.52,3.488
1,3.96,34.8422782,136.5367041,43.0,81.584,2.5712,8.4322,1,0.0,79.62,3.488
1,3.97,34.842281,136.5367082,43.0,81.524,2.5712,8.4322,1,0.0,79.62,3.488
1,3.98,34.8422987,136.5366968,43.0,81.673,-0.1447,10.1964,1,0.0,79.52,3.484
1,3.99,34.8422973,136.536696,43.0,81.66,-0.1447,10.1964,1,0.0,79.52,3.484
1,4.0,34.8422958,136.5366997,43.0,81.66,-0.1447,10.1964,1,0.0,79.52,3.484
1,4.01,34.8423068,136.5366851,43.0,81.957,2.4032,10.1091,1,0.0,79.61,3.48
1,4.0200000000000005,34.8423051,136.5366837,43.0,81.97,2.4032,10.1091,1,0.0,79.61,3.48
1,4.03,34.842316,136.5366667,43.0,82.022,1.9566,13.2771,1,0.0,79.66,3.476
1,4.04,34.8423163,136.5366672,43.0,81.982,1.9566,13.2771,1,0.0,79.66,3.476
1,4.05,34.8423271,136.5366495,43.0,82.534,2.4173,15.3585,1,0.0,79.74,3.472
1,4.0600000000000005,34.8423228,136.5366494,43.0,82.56,2.4173,15.3585,1,0.0,79.74,3.472
1,4.07,34.8423228,136.5366501,43.0,82.538,2.4173,15.3585,1,0.0,79.74,3.472
1,4.08,34.8423318,136.5366282,43.0,82.982,4.5626,15.7865,1,0.0,80.0,3.468
1,4.09,34.8423299,136.5366279,43.0,83.006,4.5626,15.7865,1,0.0,80.0,3.468
1,4.1,34.8423426,136.5366123,43.0,83.154,2.6087,14.2838,1,0.0,80.09,3.468
1,4.11,34.8423415,136.5366154,43.0,83.119,2.6087,14.2838,1,0.0,80.09,3.468
1,4.12,34.8423438,136.5366104,43.0,83.088,2.6087,14.2838,1,0.0,80.09,3.468
1,4.13,34.8423534,136.536592,43.0,83.517,1.8177,10.9406,1,0.0,80.13,3.464
1,4.14,34.8423556,136.5365913,43.0,83.544,1.8177,10.9406,1,0.0,80.13,3.464
1,4.15,34.8423661,136.5365768,43.0,83.948,-1.4022,1.6977,1,0.0,80.13,3.46
1,4.16,34.8423654,136.536577,43.0,83.955,-1.4022,1.6977,1,0.0,80.13,3.46
1,4.17,34.8423652,136.5365822,43.0,83.972,-1.4022,1.6977,1,0.0,80.13,3.46
1,4.18,34.8423743,136.5365676,43.0,83.789,1.2606,-5.6966,0,0.15,80.11,3.456
1,4.19,34.8423749,136.5365661,43.0,83.817,1.2606,-5.6966,0,0.15,80.11,3.456
1,4.2,34.8423859,136.5365477,43.0,83.281,2.2255,-3.6186,0,0.095,80.18,3.452
1,4.21,34.8423878,136.5365464,43.0,83.302,2.2255,-3.6186,0,0.095,80.18,3.452
1,4.22,34.842396,136.5365315,43.0,83.474,1.5384,6.3042,1,0.0,80.19,3.448
1,4.23,34.8423924,136.5365275,43.0,83.461,1.5384,6.3042,1,0.0,80.19,3.448
1,4.24,34.8423914,136.5365252,43.0,83.4,1.5384,6.3042,1,0.0,80.19,3.448
1,4.25,34.8424025,136.536507,43.0,83.644,0.0224,9.2306,1,0.0,80.09,3.444
1,4.26,34.842403,136.5365104,43.0,83.642,0.0224,9.2306,1,0.0,80.09,3.444
1,4.2700000000000005,34.8424087,136.5364843,43.0,84.186,-2.5699,0.9715,1,0.0,80.18,3.44
1,4.28,34.8424056,136.5364884,43.0,84.24,-2.5699,0.9715,1,0.0,80.18,3.44
1,4.29,34.8424044,136.536488,43.0,84.185,-2.5699,0.9715,1,0.0,80.18,3.44
1,4.3,34.8424133,136.5364643,43.0,83.8,-0.5609,-4.9691,0,0.131,80.11,3.436
1,4.3100000000000005,34.8424161,136.5364566,43.0,83.793,-0.5609,-4.9691,0,0.131,80.11,3.436
1,4.32,34.8424247,136.536433,43.0,83.427,-0.5666,-7.55,0,0.199,80.05,3.437
1,4.33,34.8424224,136.5364346,43.0,83.4,-0.5666,-7.55,0,0.199,80.05,3.437
1,4.34,34.8424334,136.5364163,43.0,83.688,0.5102,-17.8701,0,0.47,79.98,3.452
1,4.3500000000000005,34.842435,136.5364193,43.0,83.699,0.5102,-17.8701,0,0.47,79.98,3.452
1,4.36,34.8424323,136.5364188,43.0,83.708,0.5102,-17.8701,0,0.47,79.98,3.452
1,4.37,34.8424369,136.5363957,43.0,83.256,-1.6174,-34.0374,0,0.896,80.0,3.466
1,4.38,34.8424379,136.5363958,43.0,83.267,-1.6174,-34.0374,0,0.896,80.0,3.466
1,4.39,34.8424466,136.5363769,43.0,81.571,-3.1981,-48.7914,0,1.0,80.15,3.481
1,4.4,34.8424428,136.5363786,43.0,81.529,-3.1981,-48.7914,0,1.0,80.15,3.481
1,4.41,34.8424466,136.5363557,43.0,80.724,-2.128,-53.1372,0,1.0,80.21,3.496
1,4.42,34.8424484,136.5363593,43.0,80.735,-2.128,-53.1372,0,1.0,80.21,3.496
1,4.43,34.8424522,136.5363583,43.0,80.707,-2.128,-53.1372,0,1.0,80.21,3.496
1,4.44,34.8424534,136.5363351,43.0,78.976,-3.058,-47.2339,0,1.0,80.35,3.511
1,4.45,34.8424522,136.5363346,43.0,79.037,-3.058,-47.2339,0,1.0,80.35,3.511
1,4.46,34.8424571,136.5363173,43.0,77.756,-0.6303,-35.0391,0,0.922,80.28,3.526
1,4.47,34.8424579,136.5363175,43.0,77.713,-0.6303,-35.0391,0,0.922,80.28,3.526
1,4.48,34.8424582,136.5363162,43.0,77.794,-0.6303,-35.0391,0,0.922,80.28,3.526
1,4.49,34.8424615,136.5362977,43.0,77.426,-3.0638,-26.546,0,0.699,80.42,3.541
1,4.5,34.8424589,136.536304,43.0,77.403,-3.0638,-26.546,0,0.699,80.42,3.541
1,4.51,34.842464,136.5362828,43.0,77.09,-3.7093,-31.7807,0,0.836,80.6,3.557
1,4.5200000000000005,34.8424624,136.5362859,43.0,77.119,-3.7093,-31.7807,0,0.836,80.6,3.557
1,4.53,34.8424623,136.5362881,43.0,77.036,-3.7093,-31.7807,0,0.836,80.6,3.557
1,4.54,34.8424672,136.5362637,43.0,75.629,-3.6349,-40.5508,0,1.0,80.77,3.572
1,4.55,34.8424639,136.5362632,43.0,75.669,-3.6349,-40.5508,0,1.0,80.77,3.572
1,4.5600000000000005,34.8424634,136.5362592,43.0,75.729,-3.6349,-40.5508,0,1.0,80.77,3.572
1,4.57,34.8424614,136.5362366,43.0,74.603,-5.1116,-37.8521,0,0.996,81.07,3.588
1,4.58,34.8424622,136.5362349,43.0,74.665,-5.1116,-37.8521,0,0.996,81.07,3.588
1,4.59,34.8424668,136.5362121,43.0,73.535,-1.6745,-31.4697,0,0.828,81.08,3.605
1,4.6000000000000005,34.8424673,136.5362103,43.0,73.486,-1.6745,-31.4697,0,0.828,81.08,3.605
1,4.61,34.8424671,136.5362099,43.0,73.5,-1.6745,-31.4697,0,0.828,81.08,3.605
1,4.62,34.8424705,136.5361899,43.0,73.155,-3.8958,-33.2253,0,0.874,81.26,3.621
1,4.63,34.842471,136.5361898,43.0,73.084,-3.8958,-33.2253,0,0.874,81.26,3.621
1,4.64,34.8424725,136.536185,43.0,73.101,-3.8958,-33.2253,0,0.874,81.26,3.621
1,4.65,34.8424745,136.5361618,43.0,71.901,-1.7021,-35.3515,0,0.93,81.27,3.638
1,4.66,34.8424675,136.5361585,43.0,71.884,-1.7021,-35.3515,0,0.93,81.27,3.638
1,4.67,34.8424672,136.5361384,43.0,70.601,-4.1886,-35.9818,0,0.947,81.48,3.655
1,4.68,34.842465,136.5361408,43.0,70.636,-4.1886,-35.9818,0,0.947,81.48,3.655
1,4.69,34.8424635,136.5361423,43.0,70.635,-4.1886,-35.9818,0,0.947,81.48,3.655
1,4.7,34.8424674,136.5361189,43.0,70.069,-5.3184,-33.4214,0,0.88,81.77,3.672
1,4.71,34.8424667,136.5361204,43.0,70.047,-5.3184,-33.4214,0,0.88,81.77,3.672
1,4.72,34.8424712,136.5361197,43.0,70.026,-5.3184,-33.4214,0,0.88,81.77,3.672
1,4.73,34.8424676,136.5360954,43.0,68.718,-4.3576,-37.2731,0,0.981,81.98,3.689
1,4.74,34.8424653,136.5360984,43.0,68.791,-4.3576,-37.2731,0,0.981,81.98,3.689
1,4.75,34.8424674,136.5361012,43.0,68.828,-4.3576,-37.2731,0,0.981,81.98,3.689
1,4.76,34.8424668,136.5360823,43.0,67.916,-6.1913,-35.3123,0,0.929,82.33,3.707
1,4.7700000000000005,34.8424677,136.5360807,43.0,67.926,-6.1913,-35.3123,0,0.929,82.33,3.707
1,4.78,34.8424675,136.5360841,43.0,67.969,-6.1913,-35.3123,0,0.929,82.33,3.707
1,4.79,34.8424662,136.5360606,43.0,66.288,-2.3603,-24.6197,0,0.648,82.38,3.725
1,4.8,34.8424657,136.5360624,43.0,66.277,-2.3603,-24.6197,0,0.648,82.38,3.725
1,4.8100000000000005,34.8424663,136.5360609,43.0,66.317,-2.3603,-24.6197,0,0.648,82.38,3.725
1,4.82,34.8424685,136.5360385,43.0,66.452,-3.4542,-13.3653,0,0.352,82.51,3.727
1,4.83,34.8424721,136.5360319,43.0,66.498,-3.4542,-13.3653,0,0.352,82.51,3.727
1,4.84,34.8424713,136.5360318,43.0,66.508,-3.4542,-13.3653,0,0.352,82.51,3.727
1,4.8500000000000005,34.8424708,136.5360109,43.0,66.185,-1.8372,-3.3029,0,0.087,82.52,3.723
1,4.86,34.8424695,136.5360104,43.0,66.216,-1.8372,-3.3029,0,0.087,82.52,3.723
1,4.87,34.8424728,136.5360159,43.0,66.164,-1.8372,-3.3029,0,0.087,82.52,3.723
1,4.88,34.8424732,136.5359908,43.0,65.956,-2.9242,1.6502,1,0.0,82.62,3.723
1,4.89,34.8424685,136.5359897,43.0,65.901,-2.9242,1.6502,1,0.0,82.62,3.723
1,4.9,34.8424641,136.5359878,43.0,65.817,-2.9242,1.6502,1,0.0,82.62,3.723
1,4.91,34.8424646,136.5359651,43.0,66.273,-2.7173,5.9401,1,0.0,82.71,3.719
1,4.92,34.8424657,136.5359688,43.0,66.376,-2.7173,5.9401,1,0.0,82.71,3.719
1,4.93,34.8424661,136.5359733,43.0,66.368,-2.7173,5.9401,1,0.0,82.71,3.719
1,4.94,34.8424663,136.5359491,43.0,66.586,-1.819,4.2893,1,0.0,82.71,3.715
1,4.95,34.8424662,136.5359473,43.0,66.604,-1.819,4.2893,1,0.0,82.71,3.715
1,4.96,34.8424696,136.5359445,43.0,66.613,-1.819,4.2893,1,0.0,82.71,3.715
1,4.97,34.8424742,136.5359273,43.0,66.556,-3.7626,1.026,1,0.0,82.88,3.711
1,4.98,34.8424742,136.5359306,43.0,66.64,-3.7626,1.026,1,0.0,82.88,3.711
1,4.99,34.8424765,136.5359302,43.0,66.62,-3.7626,1.026,1,0.0,82.88,3.711
1,5.0,34.8424756,136.5359047,43.0,66.481,-1.9273,1.9115,1,0.0,82.9,3.711
1,5.01,34.8424753,136.5359014,43.0,66.412,-1.9273,1.9115,1,0.0,82.9,3.711
1,5.0200000000000005,34.8424756,136.5359025,43.0,66.417,-1.9273,1.9115,1,0.0,82.9,3.711
1,5.03,34.8424774,136.5358823,43.0,66.446,-1.4469,6.3024,1,0.0,82.88,3.707
1,5.04,34.8424734,136.535877,43.0,66.406,-1.4469,6.3024,1,0.0,82.88,3.707
1,5.05,34.842473,136.535877,43.0,66.445,-1.4469,6.3024,1,0.0,82.88,3.707
1,5.0600000000000005,34.842479,136.5358612,43.0,66.743,0.5335,4.9135,1,0.0,82.78,3.703
1,5.07,34.8424802,136.5358609,43.0,66.812,0.5335,4.9135,1,0.0,82.78,3.703
1,5.08,34.8424829,136.5358654,43.0,66.82,0.5335,4.9135,1,0.0,82.78,3.703
1,5.09,34.8424857,136.5358446,43.0,67.403,-1.1567,-1.7323,0,0.046,82.74,3.699
1,5.1000000000000005,34.8424852,136.5358414,43.0,67.381,-1.1567,-1.7323,0,0.046,82.74,3.699
1,5.11,34.8424863,136.5358406,43.0,67.373,-1.1567,-1.7323,0,0.046,82.74,3.699
1,5.12,34.8424927,136.5358204,43.0,66.532,-2.05,-5.2564,0,0.138,82.77,3.695
1,5.13,34.8424927,136.535818,43.0,66.508,-2.05,-5.2564,0,0.138,82.77,3.695
1,5.14,34.8424941,136.5358157,43.0,66.477,-2.05,-5.2564,0,0.138,82.77,3.695
1,5.15,34.8424959,136.5357977,43.0,66.405,0.0311,-1.8466,0,0.049,82.63,3.691
1,5.16,34.8424963,136.5357952,43.0,66.346,0.0311,-1.8466,0,0.049,82.63,3.691
1,5.17,34.842498,136.5357985,43.0,66.401,0.0311,-1.8466,0,0.049,82.63,3.691
1,5.18,34.8425082,136.5357791,43.0,66.629,-0.2398,5.2934,1,0.0,82.52,3.691
1,5.19,34.8425102,136.5357792,43.0,66.605,-0.2398,5.2934,1,0.0,82.52,3.691
1,5.2,34.8425145,136.5357809,43.0,66.612,-0.2398,5.2934,1,0.0,82.52,3.691
1,5.21,34.842524,136.5357602,43.0,66.794,1.6095,7.7628,1,0.0,82.51,3.687
1,5.22,34.8425216,136.5357619,43.0,66.809,1.6095,7.7628,1,0.0,82.51,3.687
1,5.23,34.8425216,136.5357563,43.0,66.802,1.6095,7.7628,1,0.0,82.51,3.687
1,5.24,34.8425278,136.5357371,43.0,67.157,-0.8272,0.9907,1,0.0,82.45,3.689
1,5.25,34.8425281,136.5357307,43.0,67.169,-0.8272,0.9907,1,0.0,82.45,3.689
1,5.26,34.8425303,136.5357311,43.0,67.166,-0.8272,0.9907,1,0.0,82.45,3.689
1,5.2700000000000005,34.842536,136.5357173,43.0,67.506,-0.9869,-14.4878,0,0.381,82.39,3.707
1,5.28,34.8425386,136.5357196,43.0,67.498,-0.9869,-14.4878,0,0.381,82.39,3.707
1,5.29,34.8425416,136.5357165,43.0,67.496,-0.9869,-14.4878,0,0.381,82.39,3.707
1,5.3,34.8425495,136.5356938,43.0,66.34,1.516,-30.8072,0,0.811,82.38,3.724
1,5.3100000000000005,34.8425494,136.5356929,43.0,66.372,1.516,-30.8072,0,0.811,82.38,3.724
1,5.32,34.8425475,136.5356945,43.0,66.307,1.516,-30.8072,0,0.811,82.38,3.724
1,5.33,34.8425587,136.5356742,43.0,65.046,0.5423,-36.3258,0,0.956,82.28,3.742
1,5.34,34.8425591,136.5356756,43.0,65.012,0.5423,-36.3258,0,0.956,82.28,3.742
1,5.3500000000000005,34.8425594,136.5356777,43.0,65.097,0.5423,-36.3258,0,0.956,82.28,3.742
1,5.36,34.8425697,136.535659,43.0,63.877,2.2689,-34.5407,0,0.909,82.33,3.761
1,5.37,34.8425699,136.5356615,43.0,63.868,2.2689,-34.5407,0,0.909,82.33,3.761
1,5.38,34.8425707,136.5356628,43.0,63.909,2.2689,-34.5407,0,0.909,82.33,3.761
1,5.39,34.8425846,136.5356483,43.0,63.164,-0.8448,-34.5709,0,0.91,82.26,3.779
1,5.4,34.842581,136.5356437,43.0,63.056,-0.8448,-34.5709,0,0.91,82.26,3.779
1,5.41,34.8425819,136.5356452,43.0,63.105,-0.8448,-34.5709,0,0.91,82.26,3.779
1,5.42,34.8425988,136.5356292,43.0,61.715,1.2398,-36.0466,0,0.949,82.21,3.798
